Age,Height,Weight,Team,Year,City,Event,Medal
22.0,178.0,71.0,Finland,1960,Roma,Gymnastics Men's Individual All-Around,---
26.0,178.0,71.0,Finland,1964,Tokyo,Gymnastics Men's Individual All-Around,---
21.0,165.0,68.0,Egypt,2012,London,Gymnastics Men's Individual All-Around,---
22.0,176.0,69.0,Hungary,1992,Barcelona,Gymnastics Men's Individual All-Around,---
23.0,161.0,58.0,Japan,1960,Roma,Gymnastics Men's Individual All-Around,---
27.0,161.0,58.0,Japan,1964,Tokyo,Gymnastics Men's Individual All-Around,Gold
31.0,161.0,58.0,Japan,1968,Mexico City,Gymnastics Men's Individual All-Around,---
21.0,172.0,67.0,Switzerland,1992,Barcelona,Gymnastics Men's Individual All-Around,---
25.0,172.0,67.0,Switzerland,1996,Atlanta,Gymnastics Men's Individual All-Around,---
21.0,171.0,68.0,Luxembourg,1952,Helsinki,Gymnastics Men's Individual All-Around,---
29.0,171.0,68.0,Luxembourg,1960,Roma,Gymnastics Men's Individual All-Around,---
23.0,162.0,56.0,Switzerland,1968,Mexico City,Gymnastics Men's Individual All-Around,---
27.0,162.0,56.0,Switzerland,1972,Munich,Gymnastics Men's Individual All-Around,---
26.0,170.0,62.0,Switzerland,1964,Tokyo,Gymnastics Men's Individual All-Around,---
18.0,165.0,55.0,Germany,2004,Athina,Gymnastics Men's Individual All-Around,---
21.0,167.0,64.0,Hungary,1988,Seoul,Gymnastics Men's Individual All-Around,---
24.0,167.0,64.0,Hungary,1992,Barcelona,Gymnastics Men's Individual All-Around,---
22.0,170.0,64.0,China,1996,Atlanta,Gymnastics Men's Individual All-Around,---
21.0,158.0,50.0,China,1996,Atlanta,Gymnastics Men's Individual All-Around,---
18.0,167.0,60.0,Hungary,1976,Montreal,Gymnastics Men's Individual All-Around,---
30.0,164.0,59.0,Switzerland,1964,Tokyo,Gymnastics Men's Individual All-Around,---
27.0,174.0,64.0,Australia,1964,Tokyo,Gymnastics Men's Individual All-Around,---
21.0,166.0,62.0,France,1960,Roma,Gymnastics Men's Individual All-Around,---
26.0,166.0,62.0,France,1964,Tokyo,Gymnastics Men's Individual All-Around,---
21.0,173.0,68.0,Kazakhstan,1996,Atlanta,Gymnastics Men's Individual All-Around,---
25.0,173.0,68.0,Kazakhstan,2000,Sydney,Gymnastics Men's Individual All-Around,---
22.0,168.0,61.0,Czechoslovakia,1968,Mexico City,Gymnastics Men's Individual All-Around,---
25.0,168.0,61.0,Czechoslovakia,1972,Munich,Gymnastics Men's Individual All-Around,---
18.0,157.0,72.0,Cuba,1976,Montreal,Gymnastics Men's Individual All-Around,---
29.0,170.0,64.0,Switzerland,1960,Roma,Gymnastics Men's Individual All-Around,---
33.0,170.0,64.0,Switzerland,1964,Tokyo,Gymnastics Men's Individual All-Around,---
23.0,173.0,63.0,Czech Republic,1996,Atlanta,Gymnastics Men's Individual All-Around,---
20.0,162.0,65.0,Switzerland,1952,Helsinki,Gymnastics Men's Individual All-Around,---
29.0,162.0,65.0,Switzerland,1960,Roma,Gymnastics Men's Individual All-Around,---
25.0,169.0,57.0,Uzbekistan,2008,Beijing,Gymnastics Men's Individual All-Around,---
33.0,169.0,57.0,Uzbekistan,2016,Rio de Janeiro,Gymnastics Men's Individual All-Around,---
20.0,167.0,68.0,Spain,1984,Los Angeles,Gymnastics Men's Individual All-Around,---
23.0,166.0,70.0,Italy,1964,Tokyo,Gymnastics Men's Individual All-Around,---
27.0,166.0,70.0,Italy,1968,Mexico City,Gymnastics Men's Individual All-Around,---
24.0,170.0,62.0,Germany,1992,Barcelona,Gymnastics Men's Individual All-Around,---
23.0,168.0,69.0,United States,1968,Mexico City,Gymnastics Men's Individual All-Around,---
26.0,161.0,52.0,Germany,1960,Roma,Gymnastics Men's Individual All-Around,---
23.0,167.0,64.0,Venezuela,2008,Beijing,Gymnastics Men's Individual All-Around,---
26.0,166.0,61.0,Japan,1976,Montreal,Gymnastics Men's Individual All-Around,---
25.0,167.0,61.0,Japan,2000,Sydney,Gymnastics Men's Individual All-Around,---
20.0,168.0,62.0,Germany,1960,Roma,Gymnastics Men's Individual All-Around,---
25.0,168.0,62.0,Germany,1964,Tokyo,Gymnastics Men's Individual All-Around,---
29.0,168.0,62.0,East Germany,1968,Mexico City,Gymnastics Men's Individual All-Around,---
23.0,172.0,70.0,Germany,1960,Roma,Gymnastics Men's Individual All-Around,---
27.0,172.0,70.0,Germany,1964,Tokyo,Gymnastics Men's Individual All-Around,---
20.0,153.0,61.0,Germany,1900,Paris,Gymnastics Men's Individual All-Around,---
22.0,169.0,64.0,Bulgaria,1968,Mexico City,Gymnastics Men's Individual All-Around,---
34.0,165.0,67.0,Poland,1952,Helsinki,Gymnastics Men's Individual All-Around,---
23.0,161.0,55.0,Canada,2008,Beijing,Gymnastics Men's Individual All-Around,---
24.0,172.0,61.0,Yugoslavia,1960,Roma,Gymnastics Men's Individual All-Around,---
20.0,168.0,60.0,Switzerland,1972,Munich,Gymnastics Men's Individual All-Around,---
24.0,168.0,60.0,Switzerland,1976,Montreal,Gymnastics Men's Individual All-Around,---
23.0,168.0,65.0,Czechoslovakia,1960,Roma,Gymnastics Men's Individual All-Around,---
28.0,168.0,65.0,Czechoslovakia,1964,Tokyo,Gymnastics Men's Individual All-Around,---
25.0,166.0,64.0,Hungary,2004,Athina,Gymnastics Men's Individual All-Around,---
29.0,166.0,64.0,Hungary,2008,Beijing,Gymnastics Men's Individual All-Around,---
24.0,178.0,72.0,Romania,1976,Montreal,Gymnastics Men's Individual All-Around,---
23.0,170.0,70.0,Italy,1996,Atlanta,Gymnastics Men's Individual All-Around,---
21.0,159.0,52.0,South Korea,1964,Tokyo,Gymnastics Men's Individual All-Around,---
22.0,163.0,62.0,Cuba,1964,Tokyo,Gymnastics Men's Individual All-Around,---
25.0,165.0,64.0,Mexico,1968,Mexico City,Gymnastics Men's Individual All-Around,---
21.0,170.0,63.0,Russia,2012,London,Gymnastics Men's Individual All-Around,---
24.0,165.0,72.0,United States,2004,Athina,Gymnastics Men's Individual All-Around,---
24.0,160.0,61.0,Canada,1984,Los Angeles,Gymnastics Men's Individual All-Around,---
31.0,169.0,57.0,Poland,1952,Helsinki,Gymnastics Men's Individual All-Around,---
23.0,174.0,68.0,United States,1984,Los Angeles,Gymnastics Men's Individual All-Around,---
25.0,168.0,62.0,West Germany,1984,Los Angeles,Gymnastics Men's Individual All-Around,---
21.0,174.0,64.0,Romania,1980,Moskva,Gymnastics Men's Individual All-Around,---
23.0,175.0,67.0,Bulgaria,1988,Seoul,Gymnastics Men's Individual All-Around,---
18.0,167.0,63.0,Cyprus,2016,Rio de Janeiro,Gymnastics Men's Individual All-Around,---
19.0,166.0,58.0,Bulgaria,1988,Seoul,Gymnastics Men's Individual All-Around,---
24.0,175.0,64.0,Romania,1972,Munich,Gymnastics Men's Individual All-Around,---
21.0,170.0,64.0,Romania,1988,Seoul,Gymnastics Men's Individual All-Around,---
25.0,170.0,64.0,Romania,1992,Barcelona,Gymnastics Men's Individual All-Around,---
21.0,176.0,68.0,West Germany,1972,Munich,Gymnastics Men's Individual All-Around,---
24.0,176.0,68.0,West Germany,1976,Montreal,Gymnastics Men's Individual All-Around,---
26.0,166.0,68.0,Spain,1972,Munich,Gymnastics Men's Individual All-Around,---
18.0,168.0,70.0,Georgia,1996,Atlanta,Gymnastics Men's Individual All-Around,---
22.0,168.0,70.0,Georgia,2000,Sydney,Gymnastics Men's Individual All-Around,---
26.0,168.0,70.0,Georgia,2004,Athina,Gymnastics Men's Individual All-Around,---
30.0,168.0,70.0,Georgia,2008,Beijing,Gymnastics Men's Individual All-Around,---
24.0,163.0,60.0,Colombia,2004,Athina,Gymnastics Men's Individual All-Around,---
28.0,163.0,60.0,Colombia,2008,Beijing,Gymnastics Men's Individual All-Around,---
32.0,163.0,60.0,Colombia,2012,London,Gymnastics Men's Individual All-Around,---
22.0,165.0,61.0,Switzerland,1992,Barcelona,Gymnastics Men's Individual All-Around,---
25.0,165.0,63.0,Norway,1984,Los Angeles,Gymnastics Men's Individual All-Around,---
20.0,174.0,62.0,Brazil,1984,Los Angeles,Gymnastics Men's Individual All-Around,---
25.0,164.0,60.0,France,2016,Rio de Janeiro,Gymnastics Men's Individual All-Around,---
23.0,168.0,61.0,Bulgaria,1988,Seoul,Gymnastics Men's Individual All-Around,---
24.0,165.0,66.0,Israel,2004,Athina,Gymnastics Men's Individual All-Around,---
22.0,169.0,64.0,Soviet Union,1988,Seoul,Gymnastics Men's Individual All-Around,---
23.0,164.0,54.0,Canada,2004,Athina,Gymnastics Men's Individual All-Around,---
27.0,164.0,54.0,Canada,2008,Beijing,Gymnastics Men's Individual All-Around,---
19.0,165.0,63.0,Russia,2004,Athina,Gymnastics Men's Individual All-Around,---
23.0,165.0,63.0,Russia,2008,Beijing,Gymnastics Men's Individual All-Around,---
25.0,162.0,60.0,Spain,2012,London,Gymnastics Men's Individual All-Around,---
29.0,172.0,68.0,Poland,1968,Mexico City,Gymnastics Men's Individual All-Around,---
18.0,166.0,59.0,Cuba,1964,Tokyo,Gymnastics Men's Individual All-Around,---
20.0,175.0,65.0,Spain,2012,London,Gymnastics Men's Individual All-Around,---
22.0,164.0,57.0,Mexico,1968,Mexico City,Gymnastics Men's Individual All-Around,---
28.0,171.0,63.0,Kazakhstan,2012,London,Gymnastics Men's Individual All-Around,---
28.0,170.0,53.0,Great Britain,1960,Roma,Gymnastics Men's Individual All-Around,---
22.0,172.0,70.0,Russia,2004,Athina,Gymnastics Men's Individual All-Around,---
21.0,170.0,66.0,Romania,1972,Munich,Gymnastics Men's Individual All-Around,---
25.0,170.0,66.0,Romania,1976,Montreal,Gymnastics Men's Individual All-Around,---
29.0,170.0,66.0,Romania,1980,Moskva,Gymnastics Men's Individual All-Around,---
24.0,170.0,66.0,United States,1972,Munich,Gymnastics Men's Individual All-Around,---
21.0,166.0,69.0,Switzerland,1968,Mexico City,Gymnastics Men's Individual All-Around,---
25.0,166.0,69.0,Switzerland,1972,Munich,Gymnastics Men's Individual All-Around,---
23.0,178.0,75.0,Switzerland,1992,Barcelona,Gymnastics Men's Individual All-Around,---
26.0,172.0,69.0,West Germany,1984,Los Angeles,Gymnastics Men's Individual All-Around,---
22.0,175.0,72.0,United States,1956,Melbourne,Gymnastics Men's Individual All-Around,---
26.0,175.0,72.0,United States,1960,Roma,Gymnastics Men's Individual All-Around,---
18.0,171.0,66.0,Hungary,1980,Moskva,Gymnastics Men's Individual All-Around,---
26.0,171.0,66.0,Hungary,1988,Seoul,Gymnastics Men's Individual All-Around,---
24.0,165.0,60.0,France,1992,Barcelona,Gymnastics Men's Individual All-Around,---
23.0,168.0,62.0,France,1964,Tokyo,Gymnastics Men's Individual All-Around,---
27.0,168.0,62.0,France,1968,Mexico City,Gymnastics Men's Individual All-Around,---
31.0,168.0,62.0,France,1972,Munich,Gymnastics Men's Individual All-Around,---
23.0,172.0,65.0,China,1988,Seoul,Gymnastics Men's Individual All-Around,---
20.0,169.0,60.0,China,1992,Barcelona,Gymnastics Men's Individual All-Around,---
24.0,160.0,52.0,China,2012,London,Gymnastics Men's Individual All-Around,---
27.0,162.0,58.0,Japan,1984,Los Angeles,Gymnastics Men's Individual All-Around,Gold
26.0,163.0,61.0,United States,2008,Beijing,Gymnastics Men's Individual All-Around,---
16.0,164.0,62.0,Germany,2004,Athina,Gymnastics Men's Individual All-Around,---
20.0,164.0,62.0,Germany,2008,Beijing,Gymnastics Men's Individual All-Around,---
24.0,164.0,62.0,Germany,2012,London,Gymnastics Men's Individual All-Around,---
17.0,165.0,65.0,United States,2000,Sydney,Gymnastics Men's Individual All-Around,---
21.0,165.0,65.0,United States,2004,Athina,Gymnastics Men's Individual All-Around,---
17.0,165.0,62.0,United States,2000,Sydney,Gymnastics Men's Individual All-Around,---
21.0,165.0,62.0,United States,2004,Athina,Gymnastics Men's Individual All-Around,Gold
23.0,160.0,59.0,United States,1904,St. Louis,Gymnastics Men's Individual All-Around,---
23.0,165.0,60.0,South Korea,1984,Los Angeles,Gymnastics Men's Individual All-Around,---
22.0,162.0,55.0,North Korea,1980,Moskva,Gymnastics Men's Individual All-Around,---
24.0,173.0,67.0,East Germany,1976,Montreal,Gymnastics Men's Individual All-Around,---
24.0,172.0,68.0,Japan,2000,Sydney,Gymnastics Men's Individual All-Around,---
24.0,165.0,64.0,United States,1984,Los Angeles,Gymnastics Men's Individual All-Around,---
20.0,170.0,72.0,Japan,1992,Barcelona,Gymnastics Men's Individual All-Around,---
24.0,170.0,72.0,Japan,1996,Atlanta,Gymnastics Men's Individual All-Around,---
27.0,174.0,64.0,West Germany,1968,Mexico City,Gymnastics Men's Individual All-Around,---
31.0,174.0,64.0,West Germany,1972,Munich,Gymnastics Men's Individual All-Around,---
25.0,170.0,66.0,Poland,1960,Roma,Gymnastics Men's Individual All-Around,---
24.0,160.0,58.0,Japan,1964,Tokyo,Gymnastics Men's Individual All-Around,---
27.0,167.0,65.0,Great Britain,2000,Sydney,Gymnastics Men's Individual All-Around,---
23.0,169.0,63.0,Switzerland,2016,Rio de Janeiro,Gymnastics Men's Individual All-Around,---
22.0,177.0,67.5,Finland,1960,Roma,Gymnastics Men's Individual All-Around,---
26.0,177.0,67.5,Finland,1964,Tokyo,Gymnastics Men's Individual All-Around,---
27.0,173.0,65.5,Finland,1968,Mexico City,Gymnastics Men's Individual All-Around,---
21.0,174.0,63.5,Finland,1956,Melbourne,Gymnastics Men's Individual All-Around,---
25.0,174.0,63.5,Finland,1960,Roma,Gymnastics Men's Individual All-Around,---
29.0,174.0,63.5,Finland,1964,Tokyo,Gymnastics Men's Individual All-Around,---
21.0,174.0,71.0,East Germany,1980,Moskva,Gymnastics Men's Individual All-Around,---
18.0,162.0,58.0,Philippines,1968,Mexico City,Gymnastics Men's Individual All-Around,---
21.0,169.0,59.0,Hungary,1968,Mexico City,Gymnastics Men's Individual All-Around,---
25.0,169.0,59.0,Hungary,1972,Munich,Gymnastics Men's Individual All-Around,---
19.0,173.0,61.0,Cuba,1964,Tokyo,Gymnastics Men's Individual All-Around,---
39.0,169.0,72.0,Austria,1960,Roma,Gymnastics Men's Individual All-Around,---
21.0,170.0,65.0,West Germany,1968,Mexico City,Gymnastics Men's Individual All-Around,---
26.0,165.0,71.0,United States,1904,St. Louis,Gymnastics Men's Individual All-Around,---
22.0,165.0,70.0,Canada,1988,Seoul,Gymnastics Men's Individual All-Around,---
25.0,165.0,70.0,Canada,1992,Barcelona,Gymnastics Men's Individual All-Around,---
26.0,170.0,61.0,Japan,1984,Los Angeles,Gymnastics Men's Individual All-Around,---
26.0,176.0,67.0,Yugoslavia,1972,Munich,Gymnastics Men's Individual All-Around,---
21.0,168.0,62.0,North Korea,1972,Munich,Gymnastics Men's Individual All-Around,---
21.0,167.0,67.0,East Germany,1980,Moskva,Gymnastics Men's Individual All-Around,---
27.0,166.0,59.0,East Germany,1988,Seoul,Gymnastics Men's Individual All-Around,---
22.0,168.0,57.0,Ukraine,2000,Sydney,Gymnastics Men's Individual All-Around,---
26.0,168.0,57.0,Ukraine,2004,Athina,Gymnastics Men's Individual All-Around,---
30.0,168.0,57.0,Ukraine,2008,Beijing,Gymnastics Men's Individual All-Around,---
23.0,168.0,58.0,West Germany,1968,Mexico City,Gymnastics Men's Individual All-Around,---
22.0,155.0,59.0,United States,2008,Beijing,Gymnastics Men's Individual All-Around,---
20.0,173.0,60.0,Hungary,1988,Seoul,Gymnastics Men's Individual All-Around,---
24.0,163.0,57.0,China,1996,Atlanta,Gymnastics Men's Individual All-Around,---
23.0,170.0,63.0,China,1996,Atlanta,Gymnastics Men's Individual All-Around,---
21.0,162.0,59.0,China,2000,Sydney,Gymnastics Men's Individual All-Around,---
25.0,162.0,59.0,China,2004,Athina,Gymnastics Men's Individual All-Around,---
29.0,162.0,59.0,China,2008,Beijing,Gymnastics Men's Individual All-Around,---
21.0,173.0,68.0,Luxembourg,1952,Helsinki,Gymnastics Men's Individual All-Around,---
30.0,173.0,68.0,Luxembourg,1960,Roma,Gymnastics Men's Individual All-Around,---
22.0,160.0,62.0,Australia,1996,Atlanta,Gymnastics Men's Individual All-Around,---
16.0,164.0,64.0,United States,1968,Mexico City,Gymnastics Men's Individual All-Around,---
20.0,164.0,64.0,United States,1972,Munich,Gymnastics Men's Individual All-Around,---
23.0,174.0,67.0,Switzerland,1968,Mexico City,Gymnastics Men's Individual All-Around,---
22.0,170.0,68.0,Brazil,2008,Beijing,Gymnastics Men's Individual All-Around,---
25.0,162.0,56.0,Japan,1976,Montreal,Gymnastics Men's Individual All-Around,---
22.0,167.0,65.0,Belarus,2008,Beijing,Gymnastics Men's Individual All-Around,---
22.0,170.0,60.0,Canada,2004,Athina,Gymnastics Men's Individual All-Around,---
21.0,167.0,59.0,Canada,1996,Atlanta,Gymnastics Men's Individual All-Around,---
17.0,166.0,61.0,Japan,1988,Seoul,Gymnastics Men's Individual All-Around,---
21.0,166.0,61.0,Japan,1992,Barcelona,Gymnastics Men's Individual All-Around,---
26.0,168.0,64.0,Bulgaria,1972,Munich,Gymnastics Men's Individual All-Around,---
21.0,168.0,63.0,Soviet Union,1968,Mexico City,Gymnastics Men's Individual All-Around,---
25.0,172.0,70.0,Canada,1992,Barcelona,Gymnastics Men's Individual All-Around,---
18.0,167.0,71.0,Australia,2000,Sydney,Gymnastics Men's Individual All-Around,---
25.0,165.0,58.0,Belarus,2000,Sydney,Gymnastics Men's Individual All-Around,---
29.0,165.0,58.0,Belarus,2004,Athina,Gymnastics Men's Individual All-Around,---
25.0,170.0,64.0,Bulgaria,1968,Mexico City,Gymnastics Men's Individual All-Around,---
21.0,158.0,56.0,Bulgaria,1996,Atlanta,Gymnastics Men's Individual All-Around,---
23.0,170.0,63.0,Bulgaria,2000,Sydney,Gymnastics Men's Individual All-Around,---
22.0,167.0,63.0,Yugoslavia,1972,Munich,Gymnastics Men's Individual All-Around,---
27.0,157.0,55.0,Japan,2000,Sydney,Gymnastics Men's Individual All-Around,---
24.0,160.0,59.0,East Germany,1976,Montreal,Gymnastics Men's Individual All-Around,---
28.0,169.0,68.0,France,1960,Roma,Gymnastics Men's Individual All-Around,---
20.0,163.0,58.0,South Korea,1984,Los Angeles,Gymnastics Men's Individual All-Around,---
31.0,164.0,67.0,Poland,1964,Tokyo,Gymnastics Men's Individual All-Around,---
20.0,163.0,66.0,Czechoslovakia,1976,Montreal,Gymnastics Men's Individual All-Around,---
23.0,173.0,65.0,West Germany,1984,Los Angeles,Gymnastics Men's Individual All-Around,---
28.0,169.0,67.0,West Germany,1968,Mexico City,Gymnastics Men's Individual All-Around,---
22.0,178.0,78.0,Canada,2000,Sydney,Gymnastics Men's Individual All-Around,---
26.0,178.0,78.0,Canada,2004,Athina,Gymnastics Men's Individual All-Around,---
19.0,160.0,55.0,South Korea,1992,Barcelona,Gymnastics Men's Individual All-Around,---
23.0,160.0,55.0,South Korea,1996,Atlanta,Gymnastics Men's Individual All-Around,---
28.0,160.0,55.0,South Korea,2000,Sydney,Gymnastics Men's Individual All-Around,---
22.0,162.0,58.0,South Korea,1964,Tokyo,Gymnastics Men's Individual All-Around,---
19.0,175.0,68.0,Czech Republic,2016,Rio de Janeiro,Gymnastics Men's Individual All-Around,---
32.0,162.0,61.0,North Korea,1972,Munich,Gymnastics Men's Individual All-Around,---
20.0,161.0,58.0,South Korea,1996,Atlanta,Gymnastics Men's Individual All-Around,---
24.0,161.0,58.0,South Korea,2000,Sydney,Gymnastics Men's Individual All-Around,---
28.0,161.0,58.0,South Korea,2004,Athina,Gymnastics Men's Individual All-Around,---
24.0,176.0,67.0,Sweden,1968,Mexico City,Gymnastics Men's Individual All-Around,---
23.0,160.0,57.0,United States,1984,Los Angeles,Gymnastics Men's Individual All-Around,---
27.0,160.0,57.0,United States,1988,Seoul,Gymnastics Men's Individual All-Around,---
20.0,168.0,61.0,Poland,1952,Helsinki,Gymnastics Men's Individual All-Around,---
29.0,168.0,61.0,Poland,1960,Roma,Gymnastics Men's Individual All-Around,---
17.0,170.0,64.0,Sweden,1984,Los Angeles,Gymnastics Men's Individual All-Around,---
21.0,170.0,64.0,Sweden,1988,Seoul,Gymnastics Men's Individual All-Around,---
25.0,170.0,64.0,Sweden,1992,Barcelona,Gymnastics Men's Individual All-Around,---
25.0,173.0,67.0,Sweden,1968,Mexico City,Gymnastics Men's Individual All-Around,---
20.0,170.0,65.0,Hungary,1996,Atlanta,Gymnastics Men's Individual All-Around,---
20.0,165.0,61.0,West Germany,1976,Montreal,Gymnastics Men's Individual All-Around,---
18.0,165.0,63.0,South Korea,1984,Los Angeles,Gymnastics Men's Individual All-Around,---
22.0,165.0,63.0,South Korea,1988,Seoul,Gymnastics Men's Individual All-Around,---
22.0,168.0,65.0,Germany,2004,Athina,Gymnastics Men's Individual All-Around,---
26.0,168.0,65.0,Germany,2008,Beijing,Gymnastics Men's Individual All-Around,---
29.0,156.0,53.0,Japan,1984,Los Angeles,Gymnastics Men's Individual All-Around,---
23.0,159.0,52.0,Japan,1976,Montreal,Gymnastics Men's Individual All-Around,---
24.0,166.0,62.0,North Korea,1980,Moskva,Gymnastics Men's Individual All-Around,---
21.0,167.0,67.0,Bulgaria,1956,Melbourne,Gymnastics Men's Individual All-Around,---
25.0,167.0,67.0,Bulgaria,1960,Roma,Gymnastics Men's Individual All-Around,---
29.0,167.0,67.0,Bulgaria,1964,Tokyo,Gymnastics Men's Individual All-Around,---
22.0,168.0,65.0,Soviet Union,1968,Mexico City,Gymnastics Men's Individual All-Around,---
27.0,174.0,70.0,France,2000,Sydney,Gymnastics Men's Individual All-Around,---
31.0,174.0,70.0,France,2004,Athina,Gymnastics Men's Individual All-Around,---
35.0,174.0,70.0,France,2008,Beijing,Gymnastics Men's Individual All-Around,---
24.0,172.0,62.0,Japan,2000,Sydney,Gymnastics Men's Individual All-Around,---
25.0,173.0,59.0,Japan,1972,Munich,Gymnastics Men's Individual All-Around,---
24.0,168.0,62.0,Japan,2004,Athina,Gymnastics Men's Individual All-Around,---
28.0,168.0,62.0,Japan,2008,Beijing,Gymnastics Men's Individual All-Around,---
30.0,157.0,60.0,Belarus,2008,Beijing,Gymnastics Men's Individual All-Around,---
22.0,162.0,54.0,Japan,2016,Rio de Janeiro,Gymnastics Men's Individual All-Around,---
22.0,163.0,59.0,Japan,1968,Mexico City,Gymnastics Men's Individual All-Around,Gold
25.0,163.0,59.0,Japan,1972,Munich,Gymnastics Men's Individual All-Around,Gold
29.0,163.0,59.0,Japan,1976,Montreal,Gymnastics Men's Individual All-Around,Silver
26.0,164.0,56.0,Japan,1968,Mexico City,Gymnastics Men's Individual All-Around,---
18.0,171.0,68.0,Great Britain,2008,Beijing,Gymnastics Men's Individual All-Around,---
21.0,168.0,65.0,Hungary,1980,Moskva,Gymnastics Men's Individual All-Around,---
20.0,161.0,57.0,Japan,1968,Mexico City,Gymnastics Men's Individual All-Around,---
24.0,161.0,57.0,Japan,1972,Munich,Gymnastics Men's Individual All-Around,Silver
28.0,161.0,57.0,Japan,1976,Montreal,Gymnastics Men's Individual All-Around,---
20.0,165.0,62.0,Bulgaria,1976,Montreal,Gymnastics Men's Individual All-Around,---
22.0,172.0,70.0,Soviet Union,1960,Roma,Gymnastics Men's Individual All-Around,---
21.0,171.0,65.0,West Germany,1988,Seoul,Gymnastics Men's Individual All-Around,---
22.0,166.0,65.0,Yugoslavia,1968,Mexico City,Gymnastics Men's Individual All-Around,---
26.0,166.0,65.0,Yugoslavia,1972,Munich,Gymnastics Men's Individual All-Around,---
24.0,172.0,60.0,Finland,1960,Roma,Gymnastics Men's Individual All-Around,---
28.0,172.0,60.0,Finland,1964,Tokyo,Gymnastics Men's Individual All-Around,---
22.0,162.0,57.0,United States,1992,Barcelona,Gymnastics Men's Individual All-Around,---
25.0,163.0,60.0,Hungary,1960,Roma,Gymnastics Men's Individual All-Around,---
17.0,167.0,63.0,Soviet Union,1988,Seoul,Gymnastics Men's Individual All-Around,---
25.0,167.0,63.0,Russia,1996,Atlanta,Gymnastics Men's Individual All-Around,---
22.0,165.0,64.0,Russia,2008,Beijing,Gymnastics Men's Individual All-Around,---
22.0,167.0,63.0,Bulgaria,1960,Roma,Gymnastics Men's Individual All-Around,---
25.0,172.0,63.0,Bulgaria,1960,Roma,Gymnastics Men's Individual All-Around,---
29.0,172.0,63.0,Bulgaria,1964,Tokyo,Gymnastics Men's Individual All-Around,---
23.0,171.0,63.0,Bulgaria,1968,Mexico City,Gymnastics Men's Individual All-Around,---
19.0,170.0,63.0,Bulgaria,1988,Seoul,Gymnastics Men's Individual All-Around,---
23.0,170.0,63.0,Bulgaria,1992,Barcelona,Gymnastics Men's Individual All-Around,---
27.0,170.0,63.0,Bulgaria,1996,Atlanta,Gymnastics Men's Individual All-Around,---
26.0,171.0,71.0,Luxembourg,1960,Roma,Gymnastics Men's Individual All-Around,---
29.0,172.0,70.0,Canada,1964,Tokyo,Gymnastics Men's Individual All-Around,---
24.0,162.0,56.0,Canada,2004,Athina,Gymnastics Men's Individual All-Around,---
28.0,162.0,56.0,Canada,2008,Beijing,Gymnastics Men's Individual All-Around,---
20.0,170.0,66.0,South Korea,1964,Tokyo,Gymnastics Men's Individual All-Around,---
24.0,170.0,66.0,South Korea,1968,Mexico City,Gymnastics Men's Individual All-Around,---
19.0,163.0,58.0,South Korea,2004,Athina,Gymnastics Men's Individual All-Around,Silver
23.0,163.0,58.0,South Korea,2008,Beijing,Gymnastics Men's Individual All-Around,---
20.0,165.0,58.0,South Korea,1996,Atlanta,Gymnastics Men's Individual All-Around,---
24.0,165.0,58.0,South Korea,2000,Sydney,Gymnastics Men's Individual All-Around,---
28.0,165.0,58.0,South Korea,2004,Athina,Gymnastics Men's Individual All-Around,---
22.0,163.0,58.0,South Korea,1964,Tokyo,Gymnastics Men's Individual All-Around,---
23.0,158.0,55.0,North Korea,1980,Moskva,Gymnastics Men's Individual All-Around,---
27.0,162.0,59.0,North Korea,2004,Athina,Gymnastics Men's Individual All-Around,---
23.0,173.0,65.0,South Korea,2008,Beijing,Gymnastics Men's Individual All-Around,---
25.0,169.0,64.0,South Korea,1960,Roma,Gymnastics Men's Individual All-Around,---
19.0,171.0,65.0,South Korea,2004,Athina,Gymnastics Men's Individual All-Around,---
23.0,171.0,65.0,South Korea,2008,Beijing,Gymnastics Men's Individual All-Around,---
26.0,156.0,53.0,North Korea,1972,Munich,Gymnastics Men's Individual All-Around,---
23.0,162.0,61.0,North Korea,1972,Munich,Gymnastics Men's Individual All-Around,---
21.0,165.0,57.0,South Korea,2008,Beijing,Gymnastics Men's Individual All-Around,---
25.0,165.0,57.0,South Korea,2012,London,Gymnastics Men's Individual All-Around,---
20.0,170.0,62.0,Finland,2016,Rio de Janeiro,Gymnastics Men's Individual All-Around,---
23.0,168.0,63.0,Hungary,1972,Munich,Gymnastics Men's Individual All-Around,---
27.0,166.0,60.0,Hungary,1968,Mexico City,Gymnastics Men's Individual All-Around,---
27.0,167.0,63.0,Hungary,1972,Munich,Gymnastics Men's Individual All-Around,---
28.0,174.0,73.0,Czechoslovakia,1964,Tokyo,Gymnastics Men's Individual All-Around,---
19.0,169.0,61.0,Soviet Union,1968,Mexico City,Gymnastics Men's Individual All-Around,---
23.0,169.0,61.0,Soviet Union,1972,Munich,Gymnastics Men's Individual All-Around,---
20.0,169.0,65.0,East Germany,1972,Munich,Gymnastics Men's Individual All-Around,---
24.0,169.0,65.0,East Germany,1976,Montreal,Gymnastics Men's Individual All-Around,---
20.0,162.0,57.0,Romania,2008,Beijing,Gymnastics Men's Individual All-Around,---
24.0,162.0,57.0,Romania,2012,London,Gymnastics Men's Individual All-Around,---
22.0,162.0,56.0,Bulgaria,1988,Seoul,Gymnastics Men's Individual All-Around,---
