Age,Height,Weight,Team,Year,City,Event,Medal
19.0,160.0,48.0,East Germany,1972,Munich,Gymnastics Women's Individual All-Around,---
25.0,165.0,55.0,Germany,2008,Beijing,Gymnastics Women's Individual All-Around,---
18.0,153.0,48.0,Israel,1960,Roma,Gymnastics Women's Individual All-Around,---
22.0,148.0,46.0,Japan,1960,Roma,Gymnastics Women's Individual All-Around,---
26.0,148.0,46.0,Japan,1964,Tokyo,Gymnastics Women's Individual All-Around,---
16.0,150.0,40.0,Romania,2008,Beijing,Gymnastics Women's Individual All-Around,---
18.0,162.0,56.0,Sweden,1960,Roma,Gymnastics Women's Individual All-Around,---
17.0,153.0,38.0,Sweden,2012,London,Gymnastics Women's Individual All-Around,---
16.0,162.0,56.0,Sweden,1980,Moskva,Gymnastics Women's Individual All-Around,---
20.0,162.0,56.0,Sweden,1984,Los Angeles,Gymnastics Women's Individual All-Around,---
16.0,158.0,48.0,Russia,2008,Beijing,Gymnastics Women's Individual All-Around,---
16.0,148.0,40.0,Romania,1984,Los Angeles,Gymnastics Women's Individual All-Around,---
17.0,159.0,50.0,Ukraine,2004,Athina,Gymnastics Women's Individual All-Around,---
23.0,163.0,55.0,Italy,1972,Munich,Gymnastics Women's Individual All-Around,---
22.0,156.0,52.0,Cuba,1968,Mexico City,Gymnastics Women's Individual All-Around,---
21.0,167.0,67.0,Bulgaria,1964,Tokyo,Gymnastics Women's Individual All-Around,---
16.0,157.0,46.0,Australia,1988,Seoul,Gymnastics Women's Individual All-Around,---
20.0,157.0,46.0,Australia,1992,Barcelona,Gymnastics Women's Individual All-Around,---
15.0,148.0,40.0,Hungary,1980,Moskva,Gymnastics Women's Individual All-Around,---
18.0,157.0,52.0,Great Britain,1972,Munich,Gymnastics Women's Individual All-Around,---
18.0,162.0,45.0,Portugal,1980,Moskva,Gymnastics Women's Individual All-Around,---
19.0,155.0,59.0,Panama,2016,Rio de Janeiro,Gymnastics Women's Individual All-Around,---
16.0,158.0,44.0,Romania,1996,Atlanta,Gymnastics Women's Individual All-Around,Bronze
20.0,158.0,44.0,Romania,2000,Sydney,Gymnastics Women's Individual All-Around,Gold
18.0,155.0,47.0,Mexico,1972,Munich,Gymnastics Women's Individual All-Around,---
17.0,151.0,46.0,Brazil,2016,Rio de Janeiro,Gymnastics Women's Individual All-Around,---
16.0,158.0,54.0,Norway,1972,Munich,Gymnastics Women's Individual All-Around,---
15.0,150.0,39.0,Greece,2004,Athina,Gymnastics Women's Individual All-Around,---
20.0,159.0,56.0,Poland,1964,Tokyo,Gymnastics Women's Individual All-Around,---
17.0,162.0,49.0,Canada,1972,Munich,Gymnastics Women's Individual All-Around,---
21.0,162.0,49.0,Canada,1976,Montreal,Gymnastics Women's Individual All-Around,---
16.0,160.0,32.0,Spain,1984,Los Angeles,Gymnastics Women's Individual All-Around,---
20.0,166.0,56.0,Soviet Union,1956,Melbourne,Gymnastics Women's Individual All-Around,---
23.0,166.0,56.0,Soviet Union,1960,Roma,Gymnastics Women's Individual All-Around,Bronze
27.0,166.0,56.0,Soviet Union,1964,Tokyo,Gymnastics Women's Individual All-Around,Bronze
24.0,166.0,62.0,Bulgaria,1968,Mexico City,Gymnastics Women's Individual All-Around,---
17.0,154.0,49.0,France,1976,Montreal,Gymnastics Women's Individual All-Around,---
14.0,160.0,50.0,France,1972,Munich,Gymnastics Women's Individual All-Around,---
18.0,160.0,50.0,France,1976,Montreal,Gymnastics Women's Individual All-Around,---
19.0,164.0,51.0,Finland,1960,Roma,Gymnastics Women's Individual All-Around,---
15.0,155.0,43.0,South Korea,1988,Seoul,Gymnastics Women's Individual All-Around,---
26.0,162.0,56.0,France,1964,Tokyo,Gymnastics Women's Individual All-Around,---
16.0,152.0,39.0,Soviet Union,1988,Seoul,Gymnastics Women's Individual All-Around,---
23.0,157.0,49.0,Yugoslavia,1968,Mexico City,Gymnastics Women's Individual All-Around,---
26.0,157.0,49.0,Yugoslavia,1972,Munich,Gymnastics Women's Individual All-Around,---
17.0,163.0,50.0,Hungary,1992,Barcelona,Gymnastics Women's Individual All-Around,---
14.0,153.0,47.0,Hungary,1992,Barcelona,Gymnastics Women's Individual All-Around,---
18.0,153.0,47.0,Hungary,1996,Atlanta,Gymnastics Women's Individual All-Around,---
18.0,139.0,36.0,Romania,2004,Athina,Gymnastics Women's Individual All-Around,---
21.0,159.0,52.0,Hungary,1968,Mexico City,Gymnastics Women's Individual All-Around,---
17.0,158.0,52.0,Canada,2004,Athina,Gymnastics Women's Individual All-Around,---
17.0,151.0,45.0,Brazil,2008,Beijing,Gymnastics Women's Individual All-Around,---
25.0,151.0,45.0,Brazil,2016,Rio de Janeiro,Gymnastics Women's Individual All-Around,---
20.0,160.0,54.0,Poland,1972,Munich,Gymnastics Women's Individual All-Around,---
18.0,154.0,42.0,Poland,1972,Munich,Gymnastics Women's Individual All-Around,---
18.0,163.0,64.0,Czechoslovakia,1992,Barcelona,Gymnastics Women's Individual All-Around,---
15.0,163.0,52.0,Australia,1984,Los Angeles,Gymnastics Women's Individual All-Around,---
16.0,145.0,40.0,France,1988,Seoul,Gymnastics Women's Individual All-Around,---
18.0,158.0,43.0,East Germany,1968,Mexico City,Gymnastics Women's Individual All-Around,---
18.0,154.0,50.0,Cuba,1968,Mexico City,Gymnastics Women's Individual All-Around,---
18.0,157.0,41.0,Australia,1980,Moskva,Gymnastics Women's Individual All-Around,---
15.0,155.0,43.0,Switzerland,1972,Munich,Gymnastics Women's Individual All-Around,---
17.0,155.0,48.0,Canada,2000,Sydney,Gymnastics Women's Individual All-Around,---
17.0,157.0,51.0,Luxembourg,1960,Roma,Gymnastics Women's Individual All-Around,---
18.0,163.0,50.0,West Germany,1984,Los Angeles,Gymnastics Women's Individual All-Around,---
19.0,151.0,51.0,Australia,1964,Tokyo,Gymnastics Women's Individual All-Around,---
15.0,164.0,50.0,Switzerland,1984,Los Angeles,Gymnastics Women's Individual All-Around,---
14.0,166.0,55.0,Hungary,1968,Mexico City,Gymnastics Women's Individual All-Around,---
18.0,166.0,55.0,Hungary,1972,Munich,Gymnastics Women's Individual All-Around,---
15.0,151.0,41.0,Spain,1988,Seoul,Gymnastics Women's Individual All-Around,---
23.0,144.0,40.0,Great Britain,1968,Mexico City,Gymnastics Women's Individual All-Around,---
18.0,158.0,38.0,France,2008,Beijing,Gymnastics Women's Individual All-Around,---
25.0,157.0,52.0,Israel,1960,Roma,Gymnastics Women's Individual All-Around,---
20.0,164.0,52.0,Hungary,1960,Roma,Gymnastics Women's Individual All-Around,---
19.0,164.0,58.0,Austria,1960,Roma,Gymnastics Women's Individual All-Around,---
18.0,163.0,53.0,Italy,2008,Beijing,Gymnastics Women's Individual All-Around,---
16.0,152.0,44.0,Italy,2000,Sydney,Gymnastics Women's Individual All-Around,---
20.0,152.0,44.0,Italy,2004,Athina,Gymnastics Women's Individual All-Around,---
24.0,152.0,44.0,Italy,2008,Beijing,Gymnastics Women's Individual All-Around,---
25.0,147.0,43.0,United States,2004,Athina,Gymnastics Women's Individual All-Around,---
14.0,142.0,35.0,China,1996,Atlanta,Gymnastics Women's Individual All-Around,---
21.0,160.0,51.0,Italy,1968,Mexico City,Gymnastics Women's Individual All-Around,---
16.0,160.0,47.0,West Germany,1976,Montreal,Gymnastics Women's Individual All-Around,---
22.0,158.0,56.0,Germany,2008,Beijing,Gymnastics Women's Individual All-Around,---
15.0,153.0,43.0,United States,1984,Los Angeles,Gymnastics Women's Individual All-Around,---
19.0,143.0,47.0,United States,2016,Rio de Janeiro,Gymnastics Women's Individual All-Around,Gold
24.0,157.0,52.0,Yugoslavia,1960,Roma,Gymnastics Women's Individual All-Around,---
16.0,150.0,44.0,Greece,2004,Athina,Gymnastics Women's Individual All-Around,---
20.0,150.0,44.0,Greece,2008,Beijing,Gymnastics Women's Individual All-Around,---
20.0,155.0,56.0,Canada,2016,Rio de Janeiro,Gymnastics Women's Individual All-Around,---
16.0,151.0,42.0,Bulgaria,1972,Munich,Gymnastics Women's Individual All-Around,---
20.0,153.0,50.0,Cuba,1968,Mexico City,Gymnastics Women's Individual All-Around,---
16.0,139.0,32.0,Romania,2000,Sydney,Gymnastics Women's Individual All-Around,---
16.0,160.0,48.0,Hungary,2008,Beijing,Gymnastics Women's Individual All-Around,---
20.0,160.0,48.0,Hungary,2012,London,Gymnastics Women's Individual All-Around,---
15.0,157.0,44.0,Soviet Union,1988,Seoul,Gymnastics Women's Individual All-Around,Bronze
19.0,157.0,44.0,Unified Team,1992,Barcelona,Gymnastics Women's Individual All-Around,---
23.0,157.0,44.0,Belarus,1996,Atlanta,Gymnastics Women's Individual All-Around,---
26.0,166.0,56.0,Austria,1960,Roma,Gymnastics Women's Individual All-Around,---
19.0,158.0,52.0,Germany,1960,Roma,Gymnastics Women's Individual All-Around,---
13.0,162.0,48.0,Netherlands,1976,Montreal,Gymnastics Women's Individual All-Around,---
18.0,160.0,49.0,Australia,2008,Beijing,Gymnastics Women's Individual All-Around,---
23.0,154.0,46.0,Italy,1984,Los Angeles,Gymnastics Women's Individual All-Around,---
20.0,162.0,59.0,Czechoslovakia,1952,Helsinki,Gymnastics Women's Individual All-Around,---
24.0,162.0,59.0,Czechoslovakia,1956,Melbourne,Gymnastics Women's Individual All-Around,---
28.0,162.0,59.0,Czechoslovakia,1960,Roma,Gymnastics Women's Individual All-Around,---
19.0,165.0,53.0,Canada,1984,Los Angeles,Gymnastics Women's Individual All-Around,---
16.0,160.0,54.0,France,1988,Seoul,Gymnastics Women's Individual All-Around,---
19.0,160.0,54.0,France,1992,Barcelona,Gymnastics Women's Individual All-Around,---
17.0,155.0,55.0,Algeria,2016,Rio de Janeiro,Gymnastics Women's Individual All-Around,---
20.0,160.0,49.0,France,1968,Mexico City,Gymnastics Women's Individual All-Around,---
14.0,162.0,50.0,Netherlands,1976,Montreal,Gymnastics Women's Individual All-Around,---
15.0,161.0,53.0,Norway,1968,Mexico City,Gymnastics Women's Individual All-Around,---
19.0,161.0,50.0,Czechoslovakia,1972,Munich,Gymnastics Women's Individual All-Around,---
18.0,159.0,51.0,Australia,1960,Roma,Gymnastics Women's Individual All-Around,---
17.0,153.0,50.0,Cuba,1968,Mexico City,Gymnastics Women's Individual All-Around,---
17.0,161.0,45.0,Italy,2000,Sydney,Gymnastics Women's Individual All-Around,---
17.0,154.0,43.0,Australia,2008,Beijing,Gymnastics Women's Individual All-Around,---
21.0,154.0,43.0,Australia,2012,London,Gymnastics Women's Individual All-Around,---
21.0,162.0,52.0,France,2016,Rio de Janeiro,Gymnastics Women's Individual All-Around,---
17.0,152.0,39.0,Germany,2008,Beijing,Gymnastics Women's Individual All-Around,---
15.0,127.0,42.0,Mexico,1968,Mexico City,Gymnastics Women's Individual All-Around,---
18.0,170.0,61.0,France,1964,Tokyo,Gymnastics Women's Individual All-Around,---
22.0,170.0,61.0,France,1968,Mexico City,Gymnastics Women's Individual All-Around,---
18.0,152.0,45.0,Canada,1984,Los Angeles,Gymnastics Women's Individual All-Around,---
19.0,155.0,45.0,United States,1992,Barcelona,Gymnastics Women's Individual All-Around,---
19.0,157.0,48.0,Germany,2004,Athina,Gymnastics Women's Individual All-Around,---
16.0,144.0,40.0,Czechoslovakia,1980,Moskva,Gymnastics Women's Individual All-Around,---
23.0,159.0,52.0,Belgium,1960,Roma,Gymnastics Women's Individual All-Around,---
23.0,160.0,55.0,Poland,1964,Tokyo,Gymnastics Women's Individual All-Around,---
16.0,160.0,46.0,Italy,1976,Montreal,Gymnastics Women's Individual All-Around,---
20.0,167.0,55.0,Canada,1972,Munich,Gymnastics Women's Individual All-Around,---
21.0,152.0,48.0,Australia,1964,Tokyo,Gymnastics Women's Individual All-Around,---
25.0,152.0,48.0,Australia,1968,Mexico City,Gymnastics Women's Individual All-Around,---
17.0,167.0,59.0,Czechoslovakia,1972,Munich,Gymnastics Women's Individual All-Around,---
25.0,158.0,48.0,Yugoslavia,1972,Munich,Gymnastics Women's Individual All-Around,---
15.0,162.0,48.0,Soviet Union,1968,Mexico City,Gymnastics Women's Individual All-Around,---
19.0,162.0,48.0,Soviet Union,1972,Munich,Gymnastics Women's Individual All-Around,---
19.0,159.0,48.0,Spain,1976,Montreal,Gymnastics Women's Individual All-Around,---
23.0,159.0,50.0,Australia,1964,Tokyo,Gymnastics Women's Individual All-Around,---
19.0,156.0,59.0,Great Britain,2008,Beijing,Gymnastics Women's Individual All-Around,---
15.0,150.0,48.0,Spain,2004,Athina,Gymnastics Women's Individual All-Around,---
19.0,150.0,48.0,Spain,2008,Beijing,Gymnastics Women's Individual All-Around,---
16.0,154.0,42.0,France,1996,Atlanta,Gymnastics Women's Individual All-Around,---
17.0,155.0,46.0,Mexico,2008,Beijing,Gymnastics Women's Individual All-Around,---
15.0,143.0,35.0,Italy,2000,Sydney,Gymnastics Women's Individual All-Around,---
18.0,156.0,49.0,Argentina,2004,Athina,Gymnastics Women's Individual All-Around,---
16.0,160.0,48.0,Mexico,1972,Munich,Gymnastics Women's Individual All-Around,---
16.0,156.0,41.0,United States,1976,Montreal,Gymnastics Women's Individual All-Around,---
18.0,160.0,58.0,Czechoslovakia,1960,Roma,Gymnastics Women's Individual All-Around,---
22.0,160.0,58.0,Czechoslovakia,1964,Tokyo,Gymnastics Women's Individual All-Around,Gold
26.0,160.0,58.0,Czechoslovakia,1968,Mexico City,Gymnastics Women's Individual All-Around,Gold
16.0,157.0,44.0,Italy,2000,Sydney,Gymnastics Women's Individual All-Around,---
19.0,155.0,43.0,Spain,1988,Seoul,Gymnastics Women's Individual All-Around,---
23.0,160.0,54.0,Chile,2012,London,Gymnastics Women's Individual All-Around,---
27.0,160.0,54.0,Chile,2016,Rio de Janeiro,Gymnastics Women's Individual All-Around,---
17.0,150.0,43.0,Spain,1996,Atlanta,Gymnastics Women's Individual All-Around,---
21.0,159.0,51.0,France,1968,Mexico City,Gymnastics Women's Individual All-Around,---
25.0,159.0,51.0,France,1972,Munich,Gymnastics Women's Individual All-Around,---
17.0,162.0,53.0,Romania,1964,Tokyo,Gymnastics Women's Individual All-Around,---
25.0,162.0,53.0,Romania,1972,Munich,Gymnastics Women's Individual All-Around,---
20.0,163.0,58.0,Austria,1960,Roma,Gymnastics Women's Individual All-Around,---
14.0,152.0,43.0,Czechoslovakia,1976,Montreal,Gymnastics Women's Individual All-Around,---
16.0,158.0,50.0,United States,1972,Munich,Gymnastics Women's Individual All-Around,---
20.0,158.0,50.0,United States,1976,Montreal,Gymnastics Women's Individual All-Around,---
19.0,152.0,41.0,France,2004,Athina,Gymnastics Women's Individual All-Around,---
15.0,160.0,50.0,France,2004,Athina,Gymnastics Women's Individual All-Around,---
15.0,162.0,47.0,France,1992,Barcelona,Gymnastics Women's Individual All-Around,---
16.0,155.0,43.0,Great Britain,1976,Montreal,Gymnastics Women's Individual All-Around,---
20.0,155.0,43.0,Great Britain,1980,Moskva,Gymnastics Women's Individual All-Around,---
17.0,143.0,36.0,China,1988,Seoul,Gymnastics Women's Individual All-Around,---
21.0,158.0,44.0,China,1984,Los Angeles,Gymnastics Women's Individual All-Around,---
16.0,152.0,43.0,China,2004,Athina,Gymnastics Women's Individual All-Around,---
20.0,152.0,43.0,China,2008,Beijing,Gymnastics Women's Individual All-Around,---
14.0,141.0,30.0,North Korea,1980,Moskva,Gymnastics Women's Individual All-Around,---
20.0,160.0,56.0,South Korea,2000,Sydney,Gymnastics Women's Individual All-Around,---
14.0,135.0,25.0,North Korea,1980,Moskva,Gymnastics Women's Individual All-Around,---
17.0,153.0,48.0,South Korea,1964,Tokyo,Gymnastics Women's Individual All-Around,---
21.0,161.0,51.0,Poland,1968,Mexico City,Gymnastics Women's Individual All-Around,---
18.0,155.0,44.0,United States,1996,Atlanta,Gymnastics Women's Individual All-Around,---
22.0,155.0,44.0,United States,2000,Sydney,Gymnastics Women's Individual All-Around,---
17.0,153.0,43.0,Unified Team,1992,Barcelona,Gymnastics Women's Individual All-Around,---
21.0,153.0,43.0,Uzbekistan,1996,Atlanta,Gymnastics Women's Individual All-Around,---
25.0,153.0,43.0,Uzbekistan,2000,Sydney,Gymnastics Women's Individual All-Around,---
29.0,153.0,43.0,Uzbekistan,2004,Athina,Gymnastics Women's Individual All-Around,---
33.0,153.0,43.0,Germany,2008,Beijing,Gymnastics Women's Individual All-Around,---
15.0,155.0,51.0,Italy,1952,Helsinki,Gymnastics Women's Individual All-Around,---
20.0,155.0,51.0,Italy,1956,Melbourne,Gymnastics Women's Individual All-Around,---
23.0,155.0,51.0,Italy,1960,Roma,Gymnastics Women's Individual All-Around,---
17.0,158.0,49.0,Italy,1956,Melbourne,Gymnastics Women's Individual All-Around,---
20.0,158.0,49.0,Italy,1960,Roma,Gymnastics Women's Individual All-Around,---
15.0,153.0,49.0,Australia,2000,Sydney,Gymnastics Women's Individual All-Around,---
21.0,149.0,46.0,Canada,1968,Mexico City,Gymnastics Women's Individual All-Around,---
17.0,163.0,55.0,United States,1968,Mexico City,Gymnastics Women's Individual All-Around,---
15.0,165.0,55.0,Italy,1988,Seoul,Gymnastics Women's Individual All-Around,---
16.0,152.0,43.0,France,1992,Barcelona,Gymnastics Women's Individual All-Around,---
14.0,162.0,45.0,Romania,1976,Montreal,Gymnastics Women's Individual All-Around,Gold
18.0,162.0,45.0,Romania,1980,Moskva,Gymnastics Women's Individual All-Around,Silver
17.0,157.0,46.0,Brazil,2000,Sydney,Gymnastics Women's Individual All-Around,---
21.0,157.0,46.0,Brazil,2004,Athina,Gymnastics Women's Individual All-Around,---
15.0,160.0,46.0,Romania,1976,Montreal,Gymnastics Women's Individual All-Around,---
16.0,153.0,42.0,Canada,2000,Sydney,Gymnastics Women's Individual All-Around,---
19.0,160.0,50.0,United States,1964,Tokyo,Gymnastics Women's Individual All-Around,---
18.0,156.0,46.0,Brazil,1980,Moskva,Gymnastics Women's Individual All-Around,---
21.0,155.0,54.0,Italy,1960,Roma,Gymnastics Women's Individual All-Around,---
16.0,154.0,44.0,Canada,1988,Seoul,Gymnastics Women's Individual All-Around,---
18.0,148.0,45.0,Italy,2000,Sydney,Gymnastics Women's Individual All-Around,---
16.0,165.0,55.0,Australia,2000,Sydney,Gymnastics Women's Individual All-Around,---
15.0,152.0,40.0,Hungary,1980,Moskva,Gymnastics Women's Individual All-Around,---
17.0,166.0,55.0,Hungary,1972,Munich,Gymnastics Women's Individual All-Around,---
18.0,161.0,46.0,Hungary,1988,Seoul,Gymnastics Women's Individual All-Around,---
16.0,168.0,63.0,Portugal,1960,Roma,Gymnastics Women's Individual All-Around,---
17.0,155.0,49.0,Spain,2000,Sydney,Gymnastics Women's Individual All-Around,---
15.0,143.0,36.0,Romania,1984,Los Angeles,Gymnastics Women's Individual All-Around,---
23.0,164.0,63.0,Portugal,1952,Helsinki,Gymnastics Women's Individual All-Around,---
31.0,164.0,63.0,Portugal,1960,Roma,Gymnastics Women's Individual All-Around,---
18.0,156.0,58.0,Portugal,1960,Roma,Gymnastics Women's Individual All-Around,---
22.0,156.0,58.0,Portugal,1964,Tokyo,Gymnastics Women's Individual All-Around,---
26.0,156.0,58.0,Portugal,1968,Mexico City,Gymnastics Women's Individual All-Around,---
18.0,156.0,47.0,Canada,1964,Tokyo,Gymnastics Women's Individual All-Around,---
17.0,154.0,45.0,Canada,2008,Beijing,Gymnastics Women's Individual All-Around,---
19.0,163.0,49.0,Great Britain,1980,Moskva,Gymnastics Women's Individual All-Around,---
19.0,164.0,54.0,Poland,1968,Mexico City,Gymnastics Women's Individual All-Around,---
18.0,152.0,49.0,United States,2000,Sydney,Gymnastics Women's Individual All-Around,---
14.0,150.0,38.0,Mongolia,1980,Moskva,Gymnastics Women's Individual All-Around,---
13.0,155.0,43.0,Mongolia,1980,Moskva,Gymnastics Women's Individual All-Around,---
17.0,150.0,47.0,Great Britain,1984,Los Angeles,Gymnastics Women's Individual All-Around,---
16.0,160.0,50.0,United States,1956,Melbourne,Gymnastics Women's Individual All-Around,---
19.0,160.0,50.0,United States,1960,Roma,Gymnastics Women's Individual All-Around,---
24.0,160.0,50.0,United States,1964,Tokyo,Gymnastics Women's Individual All-Around,---
18.0,148.0,45.0,Soviet Union,1980,Moskva,Gymnastics Women's Individual All-Around,Gold
15.0,158.0,54.0,United States,1992,Barcelona,Gymnastics Women's Individual All-Around,---
19.0,158.0,54.0,United States,1996,Atlanta,Gymnastics Women's Individual All-Around,---
23.0,158.0,54.0,United States,2000,Sydney,Gymnastics Women's Individual All-Around,---
16.0,159.0,47.0,Belgium,1976,Montreal,Gymnastics Women's Individual All-Around,---
15.0,150.0,40.0,Bolivia,2004,Athina,Gymnastics Women's Individual All-Around,---
15.0,147.0,36.0,Mexico,1980,Moskva,Gymnastics Women's Individual All-Around,---
19.0,152.0,46.0,Spain,2008,Beijing,Gymnastics Women's Individual All-Around,---
15.0,156.0,42.0,France,2004,Athina,Gymnastics Women's Individual All-Around,---
19.0,156.0,42.0,France,2008,Beijing,Gymnastics Women's Individual All-Around,---
17.0,167.0,54.0,Netherlands,1972,Munich,Gymnastics Women's Individual All-Around,---
21.0,167.0,54.0,Netherlands,1976,Montreal,Gymnastics Women's Individual All-Around,---
15.0,156.0,48.0,Italy,1972,Munich,Gymnastics Women's Individual All-Around,---
22.0,158.0,56.0,France,1960,Roma,Gymnastics Women's Individual All-Around,---
16.0,144.0,34.0,China,2008,Beijing,Gymnastics Women's Individual All-Around,---
20.0,144.0,34.0,China,2012,London,Gymnastics Women's Individual All-Around,---
16.0,165.0,46.0,Belgium,2016,Rio de Janeiro,Gymnastics Women's Individual All-Around,---
17.0,164.0,58.0,Croatia,2016,Rio de Janeiro,Gymnastics Women's Individual All-Around,---
15.0,165.0,57.0,Canada,1968,Mexico City,Gymnastics Women's Individual All-Around,---
19.0,165.0,57.0,Canada,1972,Munich,Gymnastics Women's Individual All-Around,---
16.0,166.0,56.0,Mexico,1976,Montreal,Gymnastics Women's Individual All-Around,---
19.0,153.0,47.0,Trinidad and Tobago,2016,Rio de Janeiro,Gymnastics Women's Individual All-Around,---
17.0,160.0,50.0,Belarus,2016,Rio de Janeiro,Gymnastics Women's Individual All-Around,---
23.0,160.0,54.0,France,1956,Melbourne,Gymnastics Women's Individual All-Around,---
27.0,160.0,54.0,France,1960,Roma,Gymnastics Women's Individual All-Around,---
21.0,164.0,53.0,Romania,1964,Tokyo,Gymnastics Women's Individual All-Around,---
15.0,146.0,42.0,Romania,1988,Seoul,Gymnastics Women's Individual All-Around,---
16.0,149.0,38.0,Russia,1996,Atlanta,Gymnastics Women's Individual All-Around,---
16.0,162.0,60.0,Bulgaria,1952,Helsinki,Gymnastics Women's Individual All-Around,---
21.0,162.0,60.0,Bulgaria,1956,Melbourne,Gymnastics Women's Individual All-Around,---
24.0,162.0,60.0,Bulgaria,1960,Roma,Gymnastics Women's Individual All-Around,---
16.0,159.0,44.0,East Germany,1976,Montreal,Gymnastics Women's Individual All-Around,---
14.0,144.0,33.0,China,2000,Sydney,Gymnastics Women's Individual All-Around,---
18.0,148.0,45.0,Mongolia,1968,Mexico City,Gymnastics Women's Individual All-Around,---
15.0,158.0,50.0,Czechoslovakia,1972,Munich,Gymnastics Women's Individual All-Around,---
21.0,145.0,45.0,Brazil,2004,Athina,Gymnastics Women's Individual All-Around,---
25.0,145.0,45.0,Brazil,2008,Beijing,Gymnastics Women's Individual All-Around,---
16.0,157.0,50.0,United States,2012,London,Gymnastics Women's Individual All-Around,Gold
20.0,157.0,50.0,United States,2016,Rio de Janeiro,Gymnastics Women's Individual All-Around,---
16.0,156.0,55.0,Great Britain,2008,Beijing,Gymnastics Women's Individual All-Around,---
17.0,162.0,60.0,Great Britain,2016,Rio de Janeiro,Gymnastics Women's Individual All-Around,---
19.0,147.0,47.0,Vietnam,2008,Beijing,Gymnastics Women's Individual All-Around,---
15.0,146.0,37.0,Romania,2008,Beijing,Gymnastics Women's Individual All-Around,---
19.0,157.0,43.0,Czechoslovakia,1988,Seoul,Gymnastics Women's Individual All-Around,---
18.0,161.0,57.0,Hungary,1960,Roma,Gymnastics Women's Individual All-Around,---
22.0,161.0,57.0,Hungary,1964,Tokyo,Gymnastics Women's Individual All-Around,---
26.0,161.0,57.0,Hungary,1968,Mexico City,Gymnastics Women's Individual All-Around,---
20.0,157.0,46.0,Bulgaria,1988,Seoul,Gymnastics Women's Individual All-Around,---
15.0,160.0,52.0,France,2008,Beijing,Gymnastics Women's Individual All-Around,---
15.0,158.0,43.0,Romania,1980,Moskva,Gymnastics Women's Individual All-Around,---
15.0,153.0,41.0,United States,1984,Los Angeles,Gymnastics Women's Individual All-Around,---
21.0,164.0,54.0,Poland,1960,Roma,Gymnastics Women's Individual All-Around,---
16.0,153.0,40.0,Romania,1980,Moskva,Gymnastics Women's Individual All-Around,---
23.0,157.0,55.0,Austria,2016,Rio de Janeiro,Gymnastics Women's Individual All-Around,---
14.0,145.0,35.0,Bulgaria,1980,Moskva,Gymnastics Women's Individual All-Around,---
19.0,160.0,49.0,Hungary,1976,Montreal,Gymnastics Women's Individual All-Around,---
23.0,160.0,49.0,Hungary,1980,Moskva,Gymnastics Women's Individual All-Around,---
18.0,168.0,59.0,Sweden,1960,Roma,Gymnastics Women's Individual All-Around,---
22.0,168.0,59.0,Sweden,1964,Tokyo,Gymnastics Women's Individual All-Around,---
26.0,168.0,59.0,Sweden,1968,Mexico City,Gymnastics Women's Individual All-Around,---
16.0,162.0,50.0,Norway,1972,Munich,Gymnastics Women's Individual All-Around,---
20.0,155.0,50.0,Egypt,2012,London,Gymnastics Women's Individual All-Around,---
17.0,162.0,50.0,Egypt,2008,Beijing,Gymnastics Women's Individual All-Around,---
25.0,162.0,50.0,Egypt,2016,Rio de Janeiro,Gymnastics Women's Individual All-Around,---
21.0,164.0,52.0,Sweden,1960,Roma,Gymnastics Women's Individual All-Around,---
16.0,152.0,49.0,France,2000,Sydney,Gymnastics Women's Individual All-Around,---
18.0,163.0,49.0,United States,1976,Montreal,Gymnastics Women's Individual All-Around,---
20.0,162.0,51.0,Croatia,2008,Beijing,Gymnastics Women's Individual All-Around,---
24.0,162.0,51.0,Croatia,2012,London,Gymnastics Women's Individual All-Around,---
17.0,149.0,38.0,Romania,2004,Athina,Gymnastics Women's Individual All-Around,---
15.0,162.0,47.0,Switzerland,1984,Los Angeles,Gymnastics Women's Individual All-Around,---
19.0,163.0,48.0,East Germany,1976,Montreal,Gymnastics Women's Individual All-Around,---
25.0,156.0,50.0,Colombia,2016,Rio de Janeiro,Gymnastics Women's Individual All-Around,---
16.0,153.0,35.0,Spain,1984,Los Angeles,Gymnastics Women's Individual All-Around,---
21.0,159.0,59.0,Poland,1960,Roma,Gymnastics Women's Individual All-Around,---
25.0,159.0,59.0,Poland,1964,Tokyo,Gymnastics Women's Individual All-Around,---
17.0,176.0,38.0,Belgium,1992,Barcelona,Gymnastics Women's Individual All-Around,---
16.0,152.0,41.0,Canada,1996,Atlanta,Gymnastics Women's Individual All-Around,---
20.0,155.0,46.0,East Germany,1988,Seoul,Gymnastics Women's Individual All-Around,---
15.0,144.0,35.0,China,1988,Seoul,Gymnastics Women's Individual All-Around,---
27.0,176.0,72.0,China,2004,Athina,Gymnastics Women's Individual All-Around,---
16.0,155.0,50.0,Italy,2012,London,Gymnastics Women's Individual All-Around,---
22.0,156.0,50.0,Germany,1964,Tokyo,Gymnastics Women's Individual All-Around,---
17.0,157.0,52.0,Great Britain,2004,Athina,Gymnastics Women's Individual All-Around,---
17.0,160.0,50.0,Italy,2012,London,Gymnastics Women's Individual All-Around,---
21.0,160.0,50.0,Italy,2016,Rio de Janeiro,Gymnastics Women's Individual All-Around,---
17.0,146.0,45.0,Italy,2008,Beijing,Gymnastics Women's Individual All-Around,---
